# Stage.2-Hour Stage@TWY-RAMPING.20170428.csv generated at 2018-03-01 07:47:03 (UTC-05:00) by AQUARIUS 17.3.207.0
# 
# Time series identifier: Stage.2-Hour Stage@TWY-RAMPING
# Location: Tretheway Creek, at the Ramping Location
# UTC offset: (UTC-08:00)
# Value units: m
# Value parameter: Stage
# Interpolation type: Preceding Constant
# Time series type: Derived
# 
# Export options: Corrected signal from 2017-04-28T22:00:00Z to 2017-12-30T22:00:00Z
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC, Timestamp (UTC-08:00), Value, Approval Level, Grade, Qualifiers
2017-04-30T04:00:00Z, 2017-04-29 20:00:00.000, 0.39028868015, Working, 41, 
2017-04-30T06:00:00Z, 2017-04-29 22:00:00.000, 0.391524141175, Working, 41, 
2017-04-30T08:00:00Z, 2017-04-30 00:00:00.000, 0.391177694066667, Working, 41, 
2017-04-30T10:00:00Z, 2017-04-30 02:00:00.000, 0.388270502358333, Working, 41, 
2017-04-30T12:00:00Z, 2017-04-30 04:00:00.000, 0.385620775833333, Working, 41, 
2017-04-30T14:00:00Z, 2017-04-30 06:00:00.000, 0.382820074283333, Working, 41, 
2017-04-30T16:00:00Z, 2017-04-30 08:00:00.000, 0.380430237033333, Working, 41, 
2017-04-30T18:00:00Z, 2017-04-30 10:00:00.000, 0.377024896833333, Working, 41, 
2017-04-30T20:00:00Z, 2017-04-30 12:00:00.000, 0.378545743191667, Working, 41, 
2017-04-30T22:00:00Z, 2017-04-30 14:00:00.000, 0.385795385641667, Working, 41, 
2017-05-01T00:00:00Z, 2017-04-30 16:00:00.000, 0.385222954741667, Working, 41, 
2017-05-01T02:00:00Z, 2017-04-30 18:00:00.000, 0.385687421758333, Working, 41, 
2017-05-01T04:00:00Z, 2017-04-30 20:00:00.000, 0.385787950083333, Working, 41, 
2017-05-01T06:00:00Z, 2017-04-30 22:00:00.000, 0.385445008766667, Working, 41, 
2017-05-01T08:00:00Z, 2017-05-01 00:00:00.000, 0.386051625833333, Working, 41, 
2017-05-01T10:00:00Z, 2017-05-01 02:00:00.000, 0.385668233408333, Working, 41, 
2017-05-01T12:00:00Z, 2017-05-01 04:00:00.000, 0.385226321133333, Working, 41, 
2017-05-01T14:00:00Z, 2017-05-01 06:00:00.000, 0.385678102358333, Working, 41, 
2017-05-01T16:00:00Z, 2017-05-01 08:00:00.000, 0.385482908575, Working, 41, 
2017-05-01T18:00:00Z, 2017-05-01 10:00:00.000, 0.385449204216667, Working, 41, 
2017-05-01T20:00:00Z, 2017-05-01 12:00:00.000, 0.385506506425, Working, 41, 
2017-05-01T22:00:00Z, 2017-05-01 14:00:00.000, 0.38587152235, Working, 41, 
2017-05-02T00:00:00Z, 2017-05-01 16:00:00.000, 0.385565845741667, Working, 41, 
2017-05-02T02:00:00Z, 2017-05-01 18:00:00.000, 0.385817958883333, Working, 41, 
2017-05-02T04:00:00Z, 2017-05-01 20:00:00.000, 0.385684805333333, Working, 41, 
2017-05-02T06:00:00Z, 2017-05-01 22:00:00.000, 0.3854797812, Working, 41, 
2017-05-02T08:00:00Z, 2017-05-02 00:00:00.000, 0.385622723308333, Working, 41, 
2017-05-02T10:00:00Z, 2017-05-02 02:00:00.000, 0.385837387866667, Working, 41, 
2017-05-02T12:00:00Z, 2017-05-02 04:00:00.000, 0.385523455591667, Working, 41, 
2017-05-02T14:00:00Z, 2017-05-02 06:00:00.000, 0.385554887933333, Working, 41, 
2017-05-02T16:00:00Z, 2017-05-02 08:00:00.000, 0.386104787825, Working, 41, 
2017-05-02T18:00:00Z, 2017-05-02 10:00:00.000, 0.385147076966667, Working, 41, 
2017-05-02T20:00:00Z, 2017-05-02 12:00:00.000, 0.38567633575, Working, 41, 
2017-05-02T22:00:00Z, 2017-05-02 14:00:00.000, 0.385553333416667, Working, 41, 
2017-05-03T00:00:00Z, 2017-05-02 16:00:00.000, 0.38539747915, Working, 41, 
2017-05-03T02:00:00Z, 2017-05-02 18:00:00.000, 0.386198950466667, Working, 41, 
2017-05-03T04:00:00Z, 2017-05-02 20:00:00.000, 0.385218384566667, Working, 41, 
2017-05-03T06:00:00Z, 2017-05-02 22:00:00.000, 0.386149898583333, Working, 41, 
2017-05-03T08:00:00Z, 2017-05-03 00:00:00.000, 0.385547589083333, Working, 41, 
2017-05-03T10:00:00Z, 2017-05-03 02:00:00.000, 0.385856352883333, Working, 41, 
2017-05-03T12:00:00Z, 2017-05-03 04:00:00.000, 0.384955638341667, Working, 41, 
2017-05-03T14:00:00Z, 2017-05-03 06:00:00.000, 0.400048041208333, Working, 41, 
2017-05-03T16:00:00Z, 2017-05-03 08:00:00.000, 0.437436587925, Working, 41, 
2017-05-03T18:00:00Z, 2017-05-03 10:00:00.000, 0.481751203716667, Working, 41, 
2017-05-03T20:00:00Z, 2017-05-03 12:00:00.000, 0.529376236266667, Working, 41, 
2017-05-03T22:00:00Z, 2017-05-03 14:00:00.000, 0.58588309915, Working, 41, 
2017-05-04T00:00:00Z, 2017-05-03 16:00:00.000, 0.636052817391667, Working, 41, 
2017-05-04T02:00:00Z, 2017-05-03 18:00:00.000, 0.680361817733333, Working, 41, 
2017-05-04T04:00:00Z, 2017-05-03 20:00:00.000, 0.721363187933333, Working, 41, 
2017-05-04T06:00:00Z, 2017-05-03 22:00:00.000, 0.743747208841667, Working, 41, 
2017-05-04T08:00:00Z, 2017-05-04 00:00:00.000, 0.7543741719, Working, 41, 
2017-05-04T10:00:00Z, 2017-05-04 02:00:00.000, 0.775185877708333, Working, 41, 
2017-05-04T12:00:00Z, 2017-05-04 04:00:00.000, 0.788294595266666, Working, 41, 
2017-05-04T14:00:00Z, 2017-05-04 06:00:00.000, 0.801661607058333, Working, 41, 
2017-05-04T16:00:00Z, 2017-05-04 08:00:00.000, 0.816993047033333, Working, 41, 
2017-05-04T18:00:00Z, 2017-05-04 10:00:00.000, 0.827055505291667, Working, 41, 
2017-05-04T20:00:00Z, 2017-05-04 12:00:00.000, 0.851835454908333, Working, 41, 
2017-05-04T22:00:00Z, 2017-05-04 14:00:00.000, 0.906336107525, Working, 41, 
2017-05-05T00:00:00Z, 2017-05-04 16:00:00.000, 0.991109741783333, Working, 41, 
2017-05-05T02:00:00Z, 2017-05-04 18:00:00.000, 1.110452481775, Working, 41, 
2017-05-05T04:00:00Z, 2017-05-04 20:00:00.000, 1.25781276536667, Working, 41, 
2017-05-05T06:00:00Z, 2017-05-04 22:00:00.000, 1.42459042313333, Working, 41, 
2017-05-05T08:00:00Z, 2017-05-05 00:00:00.000, 1.55487750680833, Working, 41, 
2017-05-05T10:00:00Z, 2017-05-05 02:00:00.000, 1.60859752916667, Working, 41, 
2017-05-05T12:00:00Z, 2017-05-05 04:00:00.000, 1.56870006470833, Working, 41, 
2017-05-05T14:00:00Z, 2017-05-05 06:00:00.000, 1.49295540593333, Working, 41, 
2017-05-05T16:00:00Z, 2017-05-05 08:00:00.000, 1.44431724060833, Working, 41, 
2017-05-05T18:00:00Z, 2017-05-05 10:00:00.000, 1.42015190124167, Working, 41, 
2017-05-05T20:00:00Z, 2017-05-05 12:00:00.000, 1.43757653761667, Working, 41, 
2017-05-05T22:00:00Z, 2017-05-05 14:00:00.000, 1.48511667280833, Working, 41, 
2017-05-06T00:00:00Z, 2017-05-05 16:00:00.000, 1.52210954656667, Working, 41, 
2017-05-06T02:00:00Z, 2017-05-05 18:00:00.000, 1.5440555622, Working, 41, 
2017-05-06T04:00:00Z, 2017-05-05 20:00:00.000, 1.53503988226667, Working, 41, 
2017-05-06T06:00:00Z, 2017-05-05 22:00:00.000, 1.48418642333333, Working, 41, 
2017-05-06T08:00:00Z, 2017-05-06 00:00:00.000, 1.40606287338333, Working, 41, 
2017-05-06T10:00:00Z, 2017-05-06 02:00:00.000, 1.30799880915833, Working, 41, 
2017-05-06T12:00:00Z, 2017-05-06 04:00:00.000, 1.20729353129167, Working, 41, 
2017-05-06T14:00:00Z, 2017-05-06 06:00:00.000, 1.10898716059167, Working, 41, 
2017-05-06T16:00:00Z, 2017-05-06 08:00:00.000, 1.03043048084167, Working, 41, 
2017-05-06T18:00:00Z, 2017-05-06 10:00:00.000, 0.974689558533334, Working, 41, 
2017-05-06T20:00:00Z, 2017-05-06 12:00:00.000, 0.91893014605, Working, 41, 
2017-05-06T22:00:00Z, 2017-05-06 14:00:00.000, 0.862158742616666, Working, 41, 
2017-05-07T00:00:00Z, 2017-05-06 16:00:00.000, 0.825252930441667, Working, 41, 
2017-05-07T02:00:00Z, 2017-05-06 18:00:00.000, 0.79808158165, Working, 41, 
2017-05-07T04:00:00Z, 2017-05-06 20:00:00.000, 0.780578316141667, Working, 41, 
2017-05-07T06:00:00Z, 2017-05-06 22:00:00.000, 0.767993434375, Working, 41, 
2017-05-07T08:00:00Z, 2017-05-07 00:00:00.000, 0.7539468567, Working, 41, 
2017-05-07T10:00:00Z, 2017-05-07 02:00:00.000, 0.738162445675, Working, 41, 
2017-05-07T12:00:00Z, 2017-05-07 04:00:00.000, 0.722711666541667, Working, 41, 
2017-05-07T14:00:00Z, 2017-05-07 06:00:00.000, 0.714670246458334, Working, 41, 
2017-05-07T16:00:00Z, 2017-05-07 08:00:00.000, 0.706275646983333, Working, 41, 
2017-05-07T18:00:00Z, 2017-05-07 10:00:00.000, 0.707659221758333, Working, 41, 
2017-05-07T20:00:00Z, 2017-05-07 12:00:00.000, 0.698715763008333, Working, 41, 
2017-05-07T22:00:00Z, 2017-05-07 14:00:00.000, 0.6864434261, Working, 41, 
2017-05-08T00:00:00Z, 2017-05-07 16:00:00.000, 0.677720010041667, Working, 41, 
2017-05-08T02:00:00Z, 2017-05-07 18:00:00.000, 0.672336745233333, Working, 41, 
2017-05-08T04:00:00Z, 2017-05-07 20:00:00.000, 0.667795776291667, Working, 41, 
2017-05-08T06:00:00Z, 2017-05-07 22:00:00.000, 0.662060669941666, Working, 41, 
2017-05-08T08:00:00Z, 2017-05-08 00:00:00.000, 0.656305111133333, Working, 41, 
2017-05-08T10:00:00Z, 2017-05-08 02:00:00.000, 0.64867831, Working, 41, 
2017-05-08T12:00:00Z, 2017-05-08 04:00:00.000, 0.640171339241667, Working, 41, 
2017-05-08T14:00:00Z, 2017-05-08 06:00:00.000, 0.631204749391666, Working, 41, 
2017-05-08T16:00:00Z, 2017-05-08 08:00:00.000, 0.622567562958333, Working, 41, 
2017-05-08T18:00:00Z, 2017-05-08 10:00:00.000, 0.611289707691667, Working, 41, 
2017-05-08T20:00:00Z, 2017-05-08 12:00:00.000, 0.59948777635, Working, 41, 
2017-05-08T22:00:00Z, 2017-05-08 14:00:00.000, 0.5882638079, Working, 41, 
2017-05-09T00:00:00Z, 2017-05-08 16:00:00.000, 0.579290325275, Working, 41, 
2017-05-09T02:00:00Z, 2017-05-08 18:00:00.000, 0.571712607491667, Working, 41, 
2017-05-09T04:00:00Z, 2017-05-08 20:00:00.000, 0.565684258858333, Working, 41, 
2017-05-09T06:00:00Z, 2017-05-08 22:00:00.000, 0.560648577991667, Working, 41, 
2017-05-09T08:00:00Z, 2017-05-09 00:00:00.000, 0.556078526025, Working, 41, 
2017-05-09T10:00:00Z, 2017-05-09 02:00:00.000, 0.550623941125, Working, 41, 
2017-05-09T12:00:00Z, 2017-05-09 04:00:00.000, 0.5448290026, Working, 41, 
2017-05-09T14:00:00Z, 2017-05-09 06:00:00.000, 0.537470579858333, Working, 41, 
2017-05-09T16:00:00Z, 2017-05-09 08:00:00.000, 0.529635876483333, Working, 41, 
2017-05-09T18:00:00Z, 2017-05-09 10:00:00.000, 0.521686688491667, Working, 41, 
2017-05-09T20:00:00Z, 2017-05-09 12:00:00.000, 0.514236611725, Working, 41, 
2017-05-09T22:00:00Z, 2017-05-09 14:00:00.000, 0.50971844935, Working, 41, 
2017-05-10T00:00:00Z, 2017-05-09 16:00:00.000, 0.511913182216667, Working, 41, 
2017-05-10T02:00:00Z, 2017-05-09 18:00:00.000, 0.523551089033333, Working, 41, 
2017-05-10T04:00:00Z, 2017-05-09 20:00:00.000, 0.545713546516667, Working, 41, 
2017-05-10T06:00:00Z, 2017-05-09 22:00:00.000, 0.571888425741667, Working, 41, 
2017-05-10T08:00:00Z, 2017-05-10 00:00:00.000, 0.595293734683333, Working, 41, 
2017-05-10T10:00:00Z, 2017-05-10 02:00:00.000, 0.612653421075, Working, 41, 
2017-05-10T12:00:00Z, 2017-05-10 04:00:00.000, 0.622291412983333, Working, 41, 
2017-05-10T14:00:00Z, 2017-05-10 06:00:00.000, 0.62556987485, Working, 41, 
2017-05-10T16:00:00Z, 2017-05-10 08:00:00.000, 0.625871050191667, Working, 41, 
2017-05-10T18:00:00Z, 2017-05-10 10:00:00.000, 0.623115321025, Working, 41, 
2017-05-10T20:00:00Z, 2017-05-10 12:00:00.000, 0.619724232233333, Working, 41, 
2017-05-10T22:00:00Z, 2017-05-10 14:00:00.000, 0.61914863115, Working, 41, 
2017-05-11T00:00:00Z, 2017-05-10 16:00:00.000, 0.628803678583333, Working, 41, 
2017-05-11T02:00:00Z, 2017-05-10 18:00:00.000, 0.652326007275, Working, 41, 
2017-05-11T04:00:00Z, 2017-05-10 20:00:00.000, 0.685227411775, Working, 41, 
2017-05-11T06:00:00Z, 2017-05-10 22:00:00.000, 0.710208455308333, Working, 41, 
2017-05-11T08:00:00Z, 2017-05-11 00:00:00.000, 0.725018464583333, Working, 41, 
2017-05-11T10:00:00Z, 2017-05-11 02:00:00.000, 0.727527054916667, Working, 41, 
2017-05-11T12:00:00Z, 2017-05-11 04:00:00.000, 0.732023613416667, Working, 41, 
2017-05-11T14:00:00Z, 2017-05-11 06:00:00.000, 0.739424080191667, Working, 41, 
2017-05-11T16:00:00Z, 2017-05-11 08:00:00.000, 0.761003798091667, Working, 41, 
2017-05-11T18:00:00Z, 2017-05-11 10:00:00.000, 0.809901457141667, Working, 41, 
2017-05-11T20:00:00Z, 2017-05-11 12:00:00.000, 0.897702876675, Working, 41, 
2017-05-11T22:00:00Z, 2017-05-11 14:00:00.000, 0.97237923175, Working, 41, 
2017-05-12T00:00:00Z, 2017-05-11 16:00:00.000, 1.0298242563, Working, 41, 
2017-05-12T02:00:00Z, 2017-05-11 18:00:00.000, 1.10172779345, Working, 41, 
2017-05-12T04:00:00Z, 2017-05-11 20:00:00.000, 1.14208052770833, Working, 41, 
2017-05-12T06:00:00Z, 2017-05-11 22:00:00.000, 1.12493180250833, Working, 41, 
2017-05-12T08:00:00Z, 2017-05-12 00:00:00.000, 1.06364413135, Working, 41, 
2017-05-12T10:00:00Z, 2017-05-12 02:00:00.000, 1.00575031740833, Working, 41, 
2017-05-12T12:00:00Z, 2017-05-12 04:00:00.000, 0.950875450775, Working, 41, 
2017-05-12T14:00:00Z, 2017-05-12 06:00:00.000, 0.893517008183333, Working, 41, 
2017-05-12T16:00:00Z, 2017-05-12 08:00:00.000, 0.8432691998, Working, 41, 
2017-05-12T18:00:00Z, 2017-05-12 10:00:00.000, 0.805091966683333, Working, 41, 
2017-05-12T20:00:00Z, 2017-05-12 12:00:00.000, 0.780562569325, Working, 41, 
2017-05-12T22:00:00Z, 2017-05-12 14:00:00.000, 0.765424955683333, Working, 41, 
2017-05-13T00:00:00Z, 2017-05-12 16:00:00.000, 0.749934292758333, Working, 41, 
2017-05-13T02:00:00Z, 2017-05-12 18:00:00.000, 0.73830215325, Working, 41, 
2017-05-13T04:00:00Z, 2017-05-12 20:00:00.000, 0.723395372308333, Working, 41, 
2017-05-13T06:00:00Z, 2017-05-12 22:00:00.000, 0.71406495267681, Working, 30, "Estimated"
2017-05-13T08:00:00Z, 2017-05-13 00:00:00.000, 0.697908524032294, Working, 30, "Estimated"
2017-05-13T10:00:00Z, 2017-05-13 02:00:00.000, 0.680176828136745, Working, 30, "Estimated"
2017-05-13T12:00:00Z, 2017-05-13 04:00:00.000, 0.6675951322412, Working, 30, "Estimated"
2017-05-13T14:00:00Z, 2017-05-13 06:00:00.000, 0.655088436345652, Working, 30, "Estimated"
2017-05-13T16:00:00Z, 2017-05-13 08:00:00.000, 0.641481740450105, Working, 30, "Estimated"
2017-05-13T18:00:00Z, 2017-05-13 10:00:00.000, 0.627683377887893, Working, 30, "Estimated"
2017-05-13T20:00:00Z, 2017-05-13 12:00:00.000, 0.615768348659007, Working, 30, "Estimated"
2017-05-13T22:00:00Z, 2017-05-13 14:00:00.000, 0.603194986096793, Working, 30, "Estimated"
2017-05-14T00:00:00Z, 2017-05-13 16:00:00.000, 0.589438290201244, Working, 30, "Estimated"
2017-05-14T02:00:00Z, 2017-05-13 18:00:00.000, 0.580306594305698, Working, 30, "Estimated"
2017-05-14T04:00:00Z, 2017-05-13 20:00:00.000, 0.574391565076821, Working, 30, "Estimated"
2017-05-14T06:00:00Z, 2017-05-13 22:00:00.000, 0.567234869181273, Working, 30, "Estimated"
2017-05-14T08:00:00Z, 2017-05-14 00:00:00.000, 0.562786506619057, Working, 30, "Estimated"
2017-05-14T10:00:00Z, 2017-05-14 02:00:00.000, 0.557029810723511, Working, 30, "Estimated"
2017-05-14T12:00:00Z, 2017-05-14 04:00:00.000, 0.548773114827962, Working, 30, "Estimated"
2017-05-14T14:00:00Z, 2017-05-14 06:00:00.000, 0.540099752265749, Working, 30, "Estimated"
2017-05-14T16:00:00Z, 2017-05-14 08:00:00.000, 0.528959723036867, Working, 30, "Estimated"
2017-05-14T18:00:00Z, 2017-05-14 10:00:00.000, 0.521686360474652, Working, 30, "Estimated"
2017-05-14T20:00:00Z, 2017-05-14 12:00:00.000, 0.509287997912437, Working, 30, "Estimated"
2017-05-14T22:00:00Z, 2017-05-14 14:00:00.000, 0.49940630201689, Working, 30, "Estimated"
2017-05-15T00:00:00Z, 2017-05-14 16:00:00.000, 0.491749606121339, Working, 30, "Estimated"
2017-05-15T02:00:00Z, 2017-05-14 18:00:00.000, 0.487917910225794, Working, 30, "Estimated"
2017-05-15T04:00:00Z, 2017-05-14 20:00:00.000, 0.486219547663583, Working, 30, "Estimated"
2017-05-15T06:00:00Z, 2017-05-14 22:00:00.000, 0.487354518434698, Working, 30, "Estimated"
2017-05-15T08:00:00Z, 2017-05-15 00:00:00.000, 0.48803948920582, Working, 30, "Estimated"
2017-05-15T10:00:00Z, 2017-05-15 02:00:00.000, 0.489024459976939, Working, 30, "Estimated"
2017-05-15T12:00:00Z, 2017-05-15 04:00:00.000, 0.490451097414727, Working, 30, "Estimated"
2017-05-15T14:00:00Z, 2017-05-15 06:00:00.000, 0.492236068185846, Working, 30, "Estimated"
2017-05-15T16:00:00Z, 2017-05-15 08:00:00.000, 0.493474018312289, Working, 30, "Estimated"
2017-05-15T18:00:00Z, 2017-05-15 10:00:00.000, 0.489210193058333, Working, 41, 
2017-05-15T20:00:00Z, 2017-05-15 12:00:00.000, 0.486005134225, Working, 41, 
2017-05-15T22:00:00Z, 2017-05-15 14:00:00.000, 0.4849019723, Working, 41, 
2017-05-16T00:00:00Z, 2017-05-15 16:00:00.000, 0.485120636308333, Working, 41, 
2017-05-16T02:00:00Z, 2017-05-15 18:00:00.000, 0.48440790845, Working, 41, 
2017-05-16T04:00:00Z, 2017-05-15 20:00:00.000, 0.482658095308333, Working, 41, 
2017-05-16T06:00:00Z, 2017-05-15 22:00:00.000, 0.480175052483333, Working, 41, 
2017-05-16T08:00:00Z, 2017-05-16 00:00:00.000, 0.475413897275, Working, 41, 
2017-05-16T10:00:00Z, 2017-05-16 02:00:00.000, 0.468451095583333, Working, 41, 
2017-05-16T12:00:00Z, 2017-05-16 04:00:00.000, 0.464269075608333, Working, 41, 
2017-05-16T14:00:00Z, 2017-05-16 06:00:00.000, 0.468304934391666, Working, 41, 
2017-05-16T16:00:00Z, 2017-05-16 08:00:00.000, 0.47165257125, Working, 41, 
2017-05-16T18:00:00Z, 2017-05-16 10:00:00.000, 0.460936779416667, Working, 41, 
2017-05-16T20:00:00Z, 2017-05-16 12:00:00.000, 0.449820030833333, Working, 41, 
2017-05-16T22:00:00Z, 2017-05-16 14:00:00.000, 0.439696917791667, Working, 41, 
2017-05-17T00:00:00Z, 2017-05-16 16:00:00.000, 0.430082365141667, Working, 41, 
2017-05-17T02:00:00Z, 2017-05-16 18:00:00.000, 0.4224870457, Working, 41, 
2017-05-17T04:00:00Z, 2017-05-16 20:00:00.000, 0.418205380091667, Working, 41, 
2017-05-17T06:00:00Z, 2017-05-16 22:00:00.000, 0.4149551461, Working, 41, 
2017-05-17T08:00:00Z, 2017-05-17 00:00:00.000, 0.407855361133333, Working, 41, 
2017-05-17T10:00:00Z, 2017-05-17 02:00:00.000, 0.397914783708333, Working, 41, 
2017-05-17T12:00:00Z, 2017-05-17 04:00:00.000, 0.386631885416667, Working, 41, 
2017-05-17T14:00:00Z, 2017-05-17 06:00:00.000, 0.373630170133333, Working, 41, 
2017-05-17T16:00:00Z, 2017-05-17 08:00:00.000, 0.356129176408333, Working, 41, 
2017-05-17T18:00:00Z, 2017-05-17 10:00:00.000, 0.340673640675, Working, 41, 
2017-05-17T20:00:00Z, 2017-05-17 12:00:00.000, 0.326139407908333, Working, 41, 
2017-05-17T22:00:00Z, 2017-05-17 14:00:00.000, 0.311517903708333, Working, 41, 
2017-05-18T00:00:00Z, 2017-05-17 16:00:00.000, 0.303361343433333, Working, 41, 
2017-05-18T02:00:00Z, 2017-05-17 18:00:00.000, 0.3131089963, Working, 41, 
2017-05-18T04:00:00Z, 2017-05-17 20:00:00.000, 0.338547367008333, Working, 41, 
2017-05-18T06:00:00Z, 2017-05-17 22:00:00.000, 0.373632149616667, Working, 41, 
2017-05-18T08:00:00Z, 2017-05-18 00:00:00.000, 0.40339352355, Working, 41, 
2017-05-18T10:00:00Z, 2017-05-18 02:00:00.000, 0.423908719925, Working, 41, 
2017-05-18T12:00:00Z, 2017-05-18 04:00:00.000, 0.435607162083333, Working, 41, 
2017-05-18T14:00:00Z, 2017-05-18 06:00:00.000, 0.439549902425, Working, 41, 
2017-05-18T16:00:00Z, 2017-05-18 08:00:00.000, 0.438973199116667, Working, 41, 
2017-05-18T18:00:00Z, 2017-05-18 10:00:00.000, 0.435269807666667, Working, 41, 
2017-05-18T20:00:00Z, 2017-05-18 12:00:00.000, 0.430954669741667, Working, 41, 
2017-05-18T22:00:00Z, 2017-05-18 14:00:00.000, 0.427845792841667, Working, 41, "Estimated"
2017-05-19T00:00:00Z, 2017-05-18 16:00:00.000, 0.4302259712, Working, 41, 
2017-05-19T02:00:00Z, 2017-05-18 18:00:00.000, 0.451332116675, Working, 41, 
2017-05-19T04:00:00Z, 2017-05-18 20:00:00.000, 0.492144969575, Working, 41, 
2017-05-19T06:00:00Z, 2017-05-18 22:00:00.000, 0.540041216975, Working, 41, 
2017-05-19T08:00:00Z, 2017-05-19 00:00:00.000, 0.576817538308333, Working, 41, 
2017-05-19T10:00:00Z, 2017-05-19 02:00:00.000, 0.594697647541666, Working, 41, 
2017-05-19T12:00:00Z, 2017-05-19 04:00:00.000, 0.599493555075, Working, 41, 
2017-05-19T14:00:00Z, 2017-05-19 06:00:00.000, 0.596076823191667, Working, 41, 
2017-05-19T16:00:00Z, 2017-05-19 08:00:00.000, 0.587849881141666, Working, 41, 
2017-05-19T18:00:00Z, 2017-05-19 10:00:00.000, 0.576904310225, Working, 41, 
2017-05-19T20:00:00Z, 2017-05-19 12:00:00.000, 0.565067439416667, Working, 41, 
2017-05-19T22:00:00Z, 2017-05-19 14:00:00.000, 0.555196774583333, Working, 41, 
2017-05-20T00:00:00Z, 2017-05-19 16:00:00.000, 0.55161573295, Working, 41, 
2017-05-20T02:00:00Z, 2017-05-19 18:00:00.000, 0.559174581175, Working, 41, 
2017-05-20T04:00:00Z, 2017-05-19 20:00:00.000, 0.5762685987, Working, 41, 
2017-05-20T06:00:00Z, 2017-05-19 22:00:00.000, 0.598647203958333, Working, 41, 
2017-05-20T08:00:00Z, 2017-05-20 00:00:00.000, 0.618938053716667, Working, 41, 
2017-05-20T10:00:00Z, 2017-05-20 02:00:00.000, 0.632830952666667, Working, 41, 
2017-05-20T12:00:00Z, 2017-05-20 04:00:00.000, 0.640414282108333, Working, 41, 
2017-05-20T14:00:00Z, 2017-05-20 06:00:00.000, 0.642215090483333, Working, 41, 
2017-05-20T16:00:00Z, 2017-05-20 08:00:00.000, 0.6392788987, Working, 41, 
2017-05-20T18:00:00Z, 2017-05-20 10:00:00.000, 0.633506449591667, Working, 41, 
2017-05-20T20:00:00Z, 2017-05-20 12:00:00.000, 0.627512051475, Working, 41, 
2017-05-20T22:00:00Z, 2017-05-20 14:00:00.000, 0.62897173905, Working, 41, 
2017-05-21T00:00:00Z, 2017-05-20 16:00:00.000, 0.648598373733334, Working, 41, 
2017-05-21T02:00:00Z, 2017-05-20 18:00:00.000, 0.693310485591667, Working, 41, 
2017-05-21T04:00:00Z, 2017-05-20 20:00:00.000, 0.730675169033333, Working, 41, 
2017-05-21T06:00:00Z, 2017-05-20 22:00:00.000, 0.751271900683333, Working, 41, 
2017-05-21T08:00:00Z, 2017-05-21 00:00:00.000, 0.772295013666666, Working, 41, 
2017-05-21T10:00:00Z, 2017-05-21 02:00:00.000, 0.7772219274, Working, 41, 
2017-05-21T12:00:00Z, 2017-05-21 04:00:00.000, 0.77198626335, Working, 41, 
2017-05-21T14:00:00Z, 2017-05-21 06:00:00.000, 0.762906518783334, Working, 41, 
2017-05-21T16:00:00Z, 2017-05-21 08:00:00.000, 0.752078901283333, Working, 41, 
2017-05-21T18:00:00Z, 2017-05-21 10:00:00.000, 0.739952356125, Working, 41, 
2017-05-21T20:00:00Z, 2017-05-21 12:00:00.000, 0.72892100395, Working, 41, 
2017-05-21T22:00:00Z, 2017-05-21 14:00:00.000, 0.729243520433333, Working, 41, 
